,gym_name,overall_rating,review_text,date
403,Anytime Fitness,5.0,Anytime fitness Denman has helped me achieve my workout goals since 2021 with good and perfect condition equipment and staff is very polite and attentive. Thank you!,5 months ago
404,Anytime Fitness,5.0,"I love this gym, although it s small they still have a lot of machines and a nice studio for open space. The outside area would be my favourite part of the gym.",8 months ago
405,Anytime Fitness,5.0,"Absolutely the best customer service I have had from a gym, feels like family.",5 months ago
406,Anytime Fitness,5.0,It s really great that I can go to the gym whenever I want even at the middle of the night. So I never miss my sessions,5 months ago
407,Anytime Fitness,1.0,"I signed up for their 7 day free trial to come to the gym to find out that they no longer offer this. They didn't even offer to show me around the gym so I could get a feel for the location. Lame and frustrating, very disappointing. Poor customer service to say the least.",7 months ago
408,Anytime Fitness,2.0,"Location is good. Equipment is good. BUT there s too many people.  I ve tried all times of the day 10am, 1pm, 3pm, 8pm  all of them the 4 squat racks are all taken. A gym is no good if you can t even use the equipment. Also, monthly price is quite high especially given how many people they cram in there. Overall LOW VALUE ",a year ago
409,Anytime Fitness,5.0,"10/10! Convenient, friendly, clean, strong athletic scene. I highly recommend.",a month ago
410,Anytime Fitness,4.0,"I ve been a member since August, it has improved. However the ventilation doesn t work properly at times, it can get very stuffy on busy hours. Most staff is friendly, they leave some bananas by the entrance every now and then, which is nice little touch :) Price could definitely be cheaper  it s very pricey for what you get honestly. ",a year ago
411,Anytime Fitness,1.0,"After almost 1 year as a customer I had to finish my contract with 4 months in advance and they made me pay more than $300 dollars. The contract is extremely abusive, you pay $200 just to sign up with no benefits. Also the customer service is terrible. Don t  waste your money and time on this business, they are as busy as any other gym and everything is to take your money.",a year ago
412,Anytime Fitness,1.0,Poorly run with no gym etiquette.Front office staff seem oblivious to what s going on inside the gym.Clients on equipment talking on cell phones disregarding the posted signs making it impossible for other members to focus thus a dangerous place to be.Management no where to be seen they only want your next month s dues! Very disappointing when you report this to the staff they don t care and ignore it!! ,4 months ago
413,Anytime Fitness,3.0,Equipment is in good shape and overall clean. The floor is carpet so it's a bit odd for a gym. The gym is small but it's 24 hours so you can go any time. Staff is nice but superficially so. ,a year ago
414,Anytime Fitness,5.0,"Very friendly, helpful staff, and the new cable machine is a great addition. Aylar and the team make this Anytime one worth visiting if you re in the area!",7 months ago
415,Anytime Fitness,5.0,"Spacious, clean gym with knowledgable and supportive staff. Base membership comes with complimentary personal training sessions, body scans for tracking progress and free classes. Highly recommend!",9 months ago
416,Anytime Fitness,5.0,"Great super helpful and kind staff, very clean, machines in good state, classes are good as well. Overall,no complaints",a month ago
417,Anytime Fitness,5.0,Great gym with great facilities and very friendly/ helpful staff. Thank you Anytime Fitness Denman!,6 months ago
418,Anytime Fitness,5.0,Love this gym! The staff is so friendly! Also it works round the clock and provides you with all machines for work out!,10 months ago
419,Anytime Fitness,5.0,Omg this place is awesome. Previously my friend Danial who used to work here said a lot of good things about this gym and now Aylar and Arshia who were extremely helpful and kind made my first day so easy,8 months ago
420,Anytime Fitness,5.0,I'm really loving anytime fitness and it's only been my first week of being signed up with the gym. All the staff has been super helpful and amazing!,8 months ago
421,Anytime Fitness,5.0,Love having this 24 hour gym a block from home - plus access to all the other branches.,5 months ago
422,Anytime Fitness,4.0,"Great gym, a little expensive but convenient! Can be busy.",5 months ago
423,Anytime Fitness,5.0,"Great gym, not too big but has everything you need. Staff are helpful & friendly!",7 months ago
424,Anytime Fitness,5.0,"Overall good experience. Clean gym, polite stuff, and members are nice.",5 months ago
425,Anytime Fitness,5.0,"Very clean gym and well maintained equipment, very friendly and helpful staff. Its always a pleasure working out at this gym",8 months ago
426,Anytime Fitness,5.0,Love coming into the gym. All the staff are very friendly and always readily available with any questions you may have.,8 months ago
427,Anytime Fitness,5.0,"The Denman Anytime Fitness location is incredible. This is by far the best Gym I have ever been a member of. The facility is perfectly stocked with all the equipment anyone would need and equipment is cleaned/sanitized regularly. The Staff & trainers are kind courteous and non-judgemental. Some of the major awesome stand outs (to hand select a few from the fantastic team) would be Lucy, the always excellent! location manager, Jana the fitness instructor is great and offered exceptional fitness training for my partner. Daniel always positive and happy to help, as well as Nicholas (the gentleman who draws the great murals) the rest of the floor staff (a few others whos names ive misplaced I apologize). Every single staff member is approachable, always positive, kind helpful and fun. Thank you all  ",a year ago
428,Anytime Fitness,5.0,I been going here since it open it doors over 4 years ago. I am been really happy with everything from day 1 till now. All the staff have been super amazing and especially Lucy and Dierra. They have always been working hard to take care of there members and there staff. Great place. Jana has done amazing bootcamps over the years and had been blessing when you want to have a good sweat session on a long work day and not have to think   Thank you ,a year ago
429,Anytime Fitness,5.0,"I really like the lockers with keys so anyone can lock their stuff, they dont have preacher curl machine but they have the standing pad, many squat racks I really liked this location",9 months ago
430,Anytime Fitness,5.0,The atmosphere was awesome. All the staffs are friendly and helpful. It s easy-going since my house is just a block away.,8 months ago
431,Anytime Fitness,5.0,Love the vibe...convenient location and we'll maintained.... friendly staff,a month ago
432,Anytime Fitness,5.0,I really love my gym. I have so much fun while I work out. Thank you anytime fitness.,7 months ago
433,Anytime Fitness,1.0,"Free trial is apparently not active at this gym, even though they allow you sign up online, consent to have third party ads sent at you and even receive an email confirmation of your 7 day free trial. Once you show up to the gym they claim it s not running anymore, buuttt they have a 10 day money back guarantee. Let me guess how easy it is to get out of that .. what a total a pisstake.",a year ago
434,Anytime Fitness,5.0,Enjoyed AF Denman location since I joined them. Very friendly and professional team. The crew always finds a way to help.,7 months ago
435,Anytime Fitness,5.0,Great gym and fantastic staff!,2 months ago
436,Anytime Fitness,5.0,I ve been working out at AF for over 2 years now and have enjoyed it so much. It s a brilliant community and staff are super friendly.,9 months ago
437,Anytime Fitness,5.0,"It is a good gym, it has everything you need, its always areas are clean! I love it",9 months ago
438,Anytime Fitness,5.0,It is really great honor to do mu max effort training at Anytime Fitness Denman.. I really appreciate the Trainer s hardwork.,8 months ago
439,Anytime Fitness,2.0,"Always packed. Small workout areas,  plus  they save extra spots just for personal trainers. Also , they increase membership everytime they please without improving anything. ",9 months ago
440,Anytime Fitness,1.0,Not worth your money if you plan to go after work. During the day and weekend it s not that bad. Gym is very small and has little for free weights and equipment,a year ago
441,Anytime Fitness,5.0,"Very tidy and it has very good equipment, it has very nice coach and personal and The environment is safe and comfortable Im glad to exercise here  ",9 months ago
442,Anytime Fitness,5.0,"Awesome place, more than enough to have a great training",4 months ago
443,Anytime Fitness,5.0,The coolest place to workout. Also the cleanest most friendly enviroment in Vancouver.,6 months ago
444,Anytime Fitness,5.0,I have been coming to this location form last two years .this place is so clean and nice as compared to other locations to be honest. The staff is so helpful and the members are also very friendly and kind. I really do like  this location of AF. Thanks,7 months ago
445,Anytime Fitness,5.0,Very nice and awesome    24 hour available   ,9 months ago
446,Anytime Fitness,5.0,"Super clean, well maintained and friendly. Followed all Covid protocols - the staff were always very professional. I recently cancelled my membership as a result of a health diagnosis and was treated fairly and compassionately. Thank you",a year ago
447,Anytime Fitness,5.0,"Great gym very friendly, lovely staff",6 months ago
448,Anytime Fitness,4.0,Great gym Friendly staff Love to he locations Excellent personal trainers too ,8 months ago
449,Anytime Fitness,5.0,"Great customer service, very friendly environment.",2 months ago
450,Anytime Fitness,5.0,"I go here every day! It's the best, really good equipment and support nice people!",7 months ago
451,Anytime Fitness,5.0,Good gym has a wide variety of equipment and it s location is key!,7 months ago
452,Anytime Fitness,4.0,Just finished a great Upperbody workout to relieve work stress. #anytimefitness,5 months ago
453,Anytime Fitness,5.0,"Anytime is an exceptionally nice gym.   New equipment, friendly staff and  bright, clean surroundings.",a year ago
454,Anytime Fitness,5.0,Great staff experience and clean equipment!!,2 months ago
455,Anytime Fitness,5.0,"Great gym, everything you need!",4 months ago
456,Anytime Fitness,4.0,It s a nice place to workout after hours but for god s sake guys stop playing extremely annoying pop playlists on max volume when you leave the facility. I can t even hear my own headphones?!,a year ago
457,Anytime Fitness,1.0,"This is the smallest GYM in the world. Is already hard to find motivation to work out after work get there and find out that you have to wait to start your routine cause all the equipments are taken. I've gone back home few times because of this, I  don't wanna waste my time waiting for a rack or a bench.",a year ago
458,Anytime Fitness,5.0,Hands down the friendliest gym staff!!! The gym is always clean and organized,8 months ago
459,Anytime Fitness,5.0,"Great gym, very lovely staff. Recommend this branch to anyone",9 months ago
460,Anytime Fitness,5.0,The gym is really clean and the staff are amazing!,6 months ago
461,Anytime Fitness,1.0,Badly over crowded. Not enough space or equipment for all the members. If you work Monday to Friday 9 to 5 it's not worth joining,10 months ago
462,Anytime Fitness,5.0,"Great place to get fit, and better because is near to my house and the staff is always there ready to help",7 months ago
463,Anytime Fitness,5.0,I love this gym don t how how they do but I never have to wait for a machine,9 months ago
464,Anytime Fitness,5.0,"The best Location in West End and Downtown for workouts, an Amazing team, and a nice patio in the summertime, highly recommended, ",8 months ago
465,Anytime Fitness,5.0,"Love the music in here, good and friendly staff",8 months ago
466,Anytime Fitness,5.0,The gym around Dt! Great professionals and amazing space.,6 months ago
467,Anytime Fitness,5.0,"Has everything you need, clean gym, friendly staff",4 months ago
468,Anytime Fitness,5.0,"I travel so much, so I can do my workout at the gym no matter where I am",5 months ago
469,Anytime Fitness,5.0,Usually have trust issues with gyms but the team always put customer service first and never did anything sketchy like I've experienced at other commercial gyms!,a year ago
470,Anytime Fitness,1.0,Water cooler is broken and filtered water was being offered till that was out as well. Staff are sitting in their offices and not replenishing the used bottles....Nobody wishes the customers as they enter and exit unlike fleetwood,a year ago
471,Anytime Fitness,5.0,"Great Anytime Fitness location, always clean, very friendly staff and community",9 months ago
472,Anytime Fitness,5.0,"I love this location and I love the staff. My favorite about this location is the outdoor patio, I try to take my whole workout on the patio !",9 months ago
473,Anytime Fitness,5.0,Such the amazing gym that is 24/7 also with the greatest personnel.,9 months ago
474,Anytime Fitness,5.0,Small but awesome gym    ,4 months ago
475,Anytime Fitness,5.0,Great gym and great staff.,5 months ago
476,Anytime Fitness,5.0,"Great atmosphere , well maintained , friendly staff",4 months ago
477,Anytime Fitness,1.0,I emailed them to cancel subscription which they didn't and kept charging me for more than 5 months! and they didn't give me a refund ...,10 months ago
478,Anytime Fitness,5.0,Lots of equipment and not too busy early in the mornings! I go at 7am and I barely have to wait for anything.,7 months ago
479,Anytime Fitness,4.0,"Little bit full but otherwise great. Very clean, amazing coaches.",9 months ago
480,Anytime Fitness,4.0,Good gym in a very central location for all West-enders,8 months ago
481,Anytime Fitness,5.0,NICE PLACE TO EXCERCISE,5 months ago
482,Anytime Fitness,5.0,"Clean, organized and super friendly staffs",4 months ago
483,Anytime Fitness,4.0,"One of the better equipped locations that I've been to. Don't go in peak hours, you will have a hard time using the equipment.",a year ago
484,Anytime Fitness,5.0,Best gym in West End. Amazing space for workout.,9 months ago
485,Anytime Fitness,5.0,"Perfect as always , easy to make friends and talk to people Love this gym ",7 months ago
486,Anytime Fitness,5.0,"Clean, friendly, lots of equipment.",a month ago
487,Anytime Fitness,1.0,They remove reviews that aren t favourable once again an example of not caring about clients thought feeling or opinions. Suppressing personal freedoms.,a year ago
488,Anytime Fitness,5.0,Fab gym and great trainers. Love it there,7 months ago
489,Anytime Fitness,5.0,Nice facility. The staff is very welcoming.,8 months ago
490,Anytime Fitness,5.0,The best gym from Vancouver!,4 months ago
491,Anytime Fitness,5.0,"Very welcoming and motivating, love coming to this Denman location.",8 months ago
492,Anytime Fitness,5.0,Love this location! The outdoor patio is such a vibe!,8 months ago
493,Anytime Fitness,5.0,"Amazing gym, amazing people, I love Alexis  ",8 months ago
494,Anytime Fitness,5.0,Best gym downtown Vancouver,a year ago
495,Anytime Fitness,5.0,"Clean, good equipment and lots of space. Nice and quiet at 4am.",a year ago
496,Anytime Fitness,5.0,Very nice gy,8 months ago
497,Anytime Fitness,5.0,Super clean and friendly environment!,5 months ago
498,Anytime Fitness,5.0,"Clean, with classes and in a very convenient location",6 months ago
499,Anytime Fitness,5.0,Great gym with really fresh equipment,9 months ago
500,Anytime Fitness,5.0,"I love this place, they free bags   ",9 months ago
501,Anytime Fitness,5.0,Amazing with good management who have leadership.,8 months ago
502,Anytime Fitness,5.0,Wonderful manager and great personal trainer,a year ago
503,Anytime Fitness,5.0,Good gym!,8 months ago
504,Anytime Fitness,5.0,Staff are great and equipment is well kept.,a year ago
505,Anytime Fitness,5.0,Best staff ever. Expensive but can be worth it.,a year ago
506,Anytime Fitness,5.0,Great gym in a great location,8 months ago
507,Anytime Fitness,5.0,Feeling of a community. Love the vibe !,9 months ago
508,Anytime Fitness,5.0,I like I can go whenever I want,8 months ago
509,Anytime Fitness,5.0,Great gym and environment,9 months ago
510,Anytime Fitness,5.0,Nice place to work out,3 months ago
511,Anytime Fitness,5.0,Love it here!,5 months ago
512,Anytime Fitness,5.0,So clean and friendly!,8 months ago
513,Anytime Fitness,5.0,Always a great vibe here,8 months ago
514,Anytime Fitness,5.0,I love this gym!!!  ,7 months ago
515,Anytime Fitness,5.0,Professional staff and trainers! Friendly environment.,a year ago
516,Anytime Fitness,5.0,Really good,5 months ago
517,Anytime Fitness,1.0,Impossible to cancel membership,8 months ago
518,Anytime Fitness,5.0,Great gym.,7 months ago
519,Anytime Fitness,5.0,Really nice place to workout,9 months ago
520,Anytime Fitness,5.0,Thanks for the good gym,8 months ago
521,Anytime Fitness,5.0,Best gym ever,9 months ago
522,Anytime Fitness,5.0,10/10,9 months ago
523,Anytime Fitness,5.0,Great Gym!,9 months ago
524,Anytime Fitness,5.0,Awesome place,a year ago
525,Anytime Fitness,5.0,I love it this gym     The staff is super friendly and it is always very clean. Super recommended     I love it this gym     El personal es super amable y siempre esta muy limpio. Súper recomendado     ,4 months ago
526,Anytime Fitness,5.0,My favorite location!!!! My favorito locación!!!! ,6 months ago
527,Anytime Fitness,5.0,Excellent place to train Excelente lugar para entrenar ,6 months ago
528,Anytime Fitness,5.0,Gooooooooood Goooooooood ,9 months ago
529,Train On Main,5.0,"I have chronic neck pain and it s taken me 3 years to get back to working out. Train on main has very personalized/fun approach. Their experienced trainers helped strengthen my core to take less pressure off of my neck. These workouts, along with key lifestyle change recommendations, have made me feel like a new person. I look forward to continuing to work with the amazing staff at Train on main!",a year ago
530,Train On Main,5.0,"I like big sweaty men,and this gym satified me greatly, my balls were very wet of excitement because of the men",8 months ago
531,Train On Main,5.0,"Individualized attention with the results I was searching for. Affordable,  clean  and comfortable studio. Highly recommended.",a year ago
532,Train On Main,5.0,"From rehabilitation to personal fitness and anything in between, this is the place to go.",a year ago
533,Train On Main,5.0,Go there once a week to meet a trainer.,a year ago
534,House Concepts,5.0,"If you can afford it I can highly suggest. Variety of classes so you wont get bored. Especially loved boxing with Cindy(thank you for integrating some of the martial arts kicks, have never had this experience in any other boxing inspired fitness class!). She also took her time to explain the stance /correct posture. Artsy in Hero classes also paid utmost attention to inform us how to correctly carry out movements and what muscles should be engaged. Pilates with Megan and Page, a great addition after some of their more active classes. And changing rooms!! Felrl like an experience on its own. If you are travelling I would suggest their intro week pass. I was able to relax and take a proper shower. A lovely change from washing in the hostel and listening someone fighting with their morning diaharea in the next cubicle   Downside - Was hard to find a spot for stretching. Yoga blocks were not present. For the size of the studio and the niché they are operating in I was a bit disappointed. ",5 months ago
535,House Concepts,5.0,"Amazing gym. Beautiful layout, really knowledgeable instructors and fun environment. I usually go to Arty s classes and he s amazing. Explains movements very clearly while keeping it simple enough for beginners to easily follow along. He pushes you hard and makes working out really fun. :) I m a personal trainer myself and I 10/10 recommend. ",2 months ago
536,House Concepts,5.0,"I had a great time at House Concepts. The facility is top-notch, with everything you need to get the most out of your workout. I ve tried the Fuse class and some Float Boxing sessions, both of which proved to be incredibly enjoyable. Also, our team had our first 2023 teambuilding sweat boxing session with Michael, which was incredibly well done and everyone had a great time!! The front desk team are warm, welcoming, and are always accommodating to help ensure your experience is a positive one! I'd thoroughly recommend anybody in Vancouver check it out and I'm sure you won't be disappointed! ",a year ago
537,House Concepts,5.0,"House is a wonderful place. Their staff is polite, welcoming, and helpful. I also want to highlight their online support team, these guys are straight to the point, extremely efficient, and never say  no  to your asking. I also want to highlight their coaches, Kelly and Megan. They made me fall in love with the place and made me feel like I belong there.   ",4 months ago
538,House Concepts,5.0,"Awesome smoothies, beautiful space and very friendly team. Highly recommend if you wanna stop by for a workout class or gym session. Thanks for showing me around today, Nikki!",3 months ago
539,House Concepts,5.0,Had an amazing boxing class here! The instructor was very friendly and knowledgeable and pushed us the right amount! Would definitely go back but it is pricey. Happy that they are on classpass,4 months ago
540,House Concepts,5.0,"House Concepts is the coolest gym that I have ever been to! It has everything that all of the boutique brands try to accomplish & more under one roof. Who needs f-45, Orange Theory, Oxygen Fitness or Crossift when you can have all of what they have to offer under one roof! They have nailed it! Giving people what they want...a variety of fun classes & the most professional instructors...all seemingly experts in their respective fields. The biggest downfall of those other places is they are franchised and the experience varies too greatly from one studio to the other. Oxygen is the worst for this. House is Young, Vibrant & seems to have an inclusive culture promoting fun, health & community. I have thoroughly enjoyed all of my classes from boxing to Plyometrics, Pilates & bench strength. AGAIN, The instructors are top notch. Fun friendly & Authentic. Notable is the fact that they supply all of the equipment & clean up after.the class ends. You simply show up for class & walk out..BRILLIANT !!!! Front desk staff have been very kind & sweet to me on every visit. The shower facilities are pristine & clean with people attending to the facility at all times. Highly recommend this ""Concept"" its worth every penny   Cindy ",5 months ago
541,House Concepts,5.0,"Feb 2023 update: House Concepts continues to be one of my favorite gyms in Vancouver! You can now book classes one week in advance on their Mind Body app/website. The coaches are consistently great and the Power classes have push, pull and full body programming now. The gym is so clean and organized and facilities continue to be top notch.   I have been coming to this gym for the last six months and I think it is finally time for me to write a review! Located right under the Granville Bridge and inside the Vancouver House, House Concepts is a gorgeous, aesthetic spot with 3 studios - Guest House, Basecamp Athletics and Butterfly Boxing. All the staff are super nice and professional, and the instructors are high energy and well-versed. I love how they always add new classes and host fun events (even with a DJ, food and other goodies). Amenities-wise, it s very nice. Two water stations, a locker room (you don t need to bring a lock), towels, nice sangre de fruta products, shower stalls, hair dryer, hair ties, deodorant etc. Class-wise, huge variety and depends what you want to work on. I find the guest house classes more  chill  but it just depends how much effort and weight you want to use. I love the Pilates, barre, yoga, peach season and house sculpt classes. Danielle is my favorite yoga teacher in Vancouver and Mobility with Dr. J is also phenomenal. The boxing classes are great and I love their bags here. You can borrow gloves and wraps from the front desk. There is sting boxing and float boxing but they re both similar - just depends on the rounds of boxing and the workouts in between. The weights are located underneath the bench and you workout and stretch to the left. It feels like a club in here sometimes - Arvin, Arty, and Tristan are my favorite boxing instructors. Last but not least, basecamp. It s cross training with the treadmill and then weights for two rounds. Rogue and fuse are pretty similar but power and bootycamp are a little different. Power is all floor work and the working on lifts. Bootycamp typically has no running and more glute focused. Niko, Arty, Jade and Rakan are all fantastic. Did I also mention all the people at the front desk are super nice and accommodating! The check in process is always so fast. Remember to book your classes on Monday - classes are released and the schedule is open on Monday at 11:00am. I would love to see more classes at House if possible - there s so much potential here! ",a year ago
542,House Concepts,1.0,"Front of house staff can be rude and will make a point of deliberately ignoring you. Super weird. If you have a moment check out their IG. Mostly, it's the receptionists posing and seeking attention. One of their videos actually seeks to mock customers if they look at the receptionist while they're struggling to find your details. Will definitely get a good sense of the place if you review their social platforms. Unfortunately, it represents them well. ",4 months ago
543,House Concepts,5.0,A nice concept with the several workout rooms. I like the dimmed lights and music mixed during the workouts that adds to the atmosphere as well as the wide variety of workouts I can choose from depending how my body feels that day.,a month ago
544,House Concepts,5.0,"I love House Concepts! They have a great variety of different workouts, nice amenities, staff is very friendly and their instructions are very attentive, they assist you whenever you need help during the workout. And they have very delicious smoothies!",6 months ago
545,House Concepts,1.0,"I recently commented on one of House of Concept s running club posts saying  I feel like I would not be welcome here  because everyone at their running club was white. Not only did they not affirm that everyone would indeed be welcome, but they deleted my comment altogether. I didn t know running was a non-inclusive activity. I suggest you not come here. ",4 months ago
546,House Concepts,5.0,Very cool gym located in one of the nicest neighbourhoods in downtown Vancouver. Tried the boxing class it was pretty good    ,10 months ago
547,House Concepts,4.0,"I really enjoy the classes, especially the boxing. Every instructor I ve had is world class. I wish the class packs would have a slightly longer expiration date - I don t live super close so will do 1 class/week on the weekend, but 5 class pass expires in only 1 month!",11 months ago
548,House Concepts,2.0,"The gym is nice but the way you pay for classes doesn t work for me. I signed up for a 5 pack of classes and only used 2 within the first 30 days. I didn t realize that the classes have a time limit on them for use so the other 3 ended up expiring. They offered to extend the classes for me for 1 more month but I couldn t use them because I was travelling, so I paid for 3 classes I never attended. After that I went back to buying single classes, but there is still no flexibility with those either. I ended up being late for a class one day and missed the 15 min cutoff. I called ahead to let them know I wasn t going to make it and asked if there was anything they could do to let me reschedule the credit for a different class. They said no. $35 down the drain and no workout for me. I ve spent so much money here on services I never got that I can no longer justify coming here. I m going to be looking for a new gym.",a year ago
549,House Concepts,3.0,"Great facility. took one of the boxing classes, found that the music and mic that the instructor was using was way too loud. I get that the class should be intense and the music should be loud but it was a bit overkill. Also, the staff at the front desk seems to be a bit unfriendly at times. Aside from that, the actual programs are great and I love the design of the place. EDIT: I see I'm not the only one complaining about the staff being unfriendly. I also did not get greeted or have anyone say goodbye as I was leaving. I think they should focus more on hiring friendly people instead of people that look good. ",a year ago
550,House Concepts,5.0,"Incredible boutique gym in downtown Vancouver. Not many gyms in Vancouver can beat this place. The best part is the membership gets you access to all studios including boot camp, boxing and yoga / Pilates. I won t go anywhere else.",a year ago
551,House Concepts,2.0,"I like the concept of evolving and dynamic classes, as well as the overall vibe of the gym. The front desk staff though... not so much. Honestly for how much it costs there should be smiles and warm welcomes, not stares and one word answers.",a year ago
552,House Concepts,5.0,Great customer service from Sydney. She was very friendly and informative. I took a total body class with Reilly which I really enjoyed. Reilly was energetic and motivating. I will be back at a House Concepts.,a year ago
553,House Concepts,4.0,Really nice space.. workout itself was at a moderate pace. Wish the instructors went around correcting form and gave some feedback to people who are new,11 months ago
554,House Concepts,5.0,"Thanks to Hallie for the great welcome to house for my first class! The tour was thorough, and Hallie explained everything I needed know about the studio!",a year ago
555,House Concepts,5.0,"Love this place, boutique gym, with great trainers. They continue to add great classes and have really grown over the last year. Check it out!      ",a year ago
556,House Concepts,5.0,"My favorite is the boxing class with Cindy, but the all the trainers are great. Bootcamp with Niko really rocks as well",a year ago
557,House Concepts,5.0,Beautiful facility and great trainers,a month ago
558,House Concepts,5.0,I ve been going for a few weeks now and I love it! My favourite classes are power and rogue,a year ago
559,House Concepts,5.0,"Fun classes, great people      ",4 months ago
560,House Concepts,5.0,"I did the boxing fit class, it was super motivational and a lot of fun, also an amazing workout.",a year ago
561,House Concepts,4.0,"Really nice space and amazing amenities, wasn t the biggest fan of the workout though",a year ago
562,House Concepts,5.0,love the equipments         ,5 months ago
563,House Concepts,5.0,Great staff!! Great equipment!! Great classes!! Great Gym!!,9 months ago
564,House Concepts,4.0,"Awesome facility, friendly people but very premium pricing.",9 months ago
565,House Concepts,5.0,Love the classes & everyone is super welcoming and friendly! Definitely recommend  ,a year ago
566,Studeo,4.0,"Despite poor google reviews, I actually recommend this place if you need a space to be hyper-focused. Cubicles are divided and are long enough to fit your laptop, books, etc. Their brewed coffee is a highlight too (one of the best I've tried near España). They use good coffee beans to keep you awake thru out the night. They also have pre-made iced coffee. The staff also look after the users as if they were their children, very parent vibe! One thing I would suggest is for them to invest more on good lighting as it often gets really dark at night. Maybe a little color on furniture/fixtures would be nice too to calm the eyes. ",3 months ago
567,Studeo,3.0,"The area was a nice place for work and the people were accommodating for first timers. I hope there would be LIMITED reservations for walk-ins like us. It s just unfair how 1 person can reserve almost a whole row while the persons are not yet in the area. I guess there is still problem in the internet, there are times that the internet is still lagging for my online classes. The pantry offers hot and iced coffee, also lychee juice. I hope they refill the ice box because there were times there are no more ice. Also, there are no soap in the bathroom. Overall, it was a nice place to stay and be productive. I can t wait to be back and hopefully there would be improvements :) ",5 months ago
568,Studeo,3.0,"The area was a great place to stay for work. However, their internet connection was still bad they have 3 wifi links so you would have to wait 5-10 minutes just to open a website or buffer a video. I was seated on the 2nd row just in front of their pantry. I have no expectations for the iced coffee and juice but sometimes it is a little bland or too sweet, respectively. Hopefully, they would improve on this.",6 months ago
569,Studeo,2.0,"Unstable wifi. Spent 2-3hrs struggling to get a good connection. Short staffed. I think only 1 staff is on duty to supervise, answer inquiries, and refill coffee/juices.",6 months ago
570,Spartacus Gym,1.0,"Subject: Unpleasant Experience I recently had a disappointing experience at Spartacus Gym . The staff's attitude was unhelpful, and I felt disrespected during my visits. Additionally, there were cleanliness issues and noticeable equipment maintenance problems. I hope the management can address these concerns promptly to improve the overall gym experience. ",2 months ago
571,Spartacus Gym,5.0,Best gym in town! Old school independent gym with awesome owners and members. Has a real community spirit which is tough to find these days ,2 months ago
572,Spartacus Gym,4.0,"Been going for awhile. Good gym, friendly staff and great vibe. Only real complaint is that it would be great if weekend times where the same as weekday times. Or it would be even better if it was open 24hrs. 8am - 8pm makes it s hard to schedule a workout if you have work or other commitments.",5 months ago
573,Spartacus Gym,3.0,Average gym.  Good price.  Decent amount of equipment.  Major downside is they have no AC.  Tried going in the mornings and was warmer inside than outside. Surprised they don t open the doors when it s cooler outside than in. If you don t mind working out in a warm gym then it s great. ,6 months ago
574,Spartacus Gym,5.0,Thanks God I really appreciated this church the members of JIL church in Vancouver is very welcoming members I highly recommend to everyone to attend this church which is located in Kingsway Vancouver.,2 months ago
575,Spartacus Gym,5.0,"Samantha is my personal trainer and I m not sure if there s enough room on here to list all the things I love about our working relationship. She s super thorough and I feel actually cares about my goals and my results. She checks in on me to hold me accountable to my goals. Before I started training I got a detailed body analysis measurements. She corrects my form so that I m working out properly to minimize injury. I just love her and the gym! Thank you, you are changing my life. Love you.",a year ago
576,Spartacus Gym,1.0,"Absolute zero customer service when trying to cancel membership. Rude, non understanding and extremely poor communication. Had to go in 3 times just to cancel a gym membership. 18th September: Went to cancel in person. Guy at front desk told me it cannot be cancelled in person, send an email and you will get a quick response. 19th September: Sent email, no quick response. Went in again in evening, guy said he texted the owner and I will get email reply very soon. I told him I am moving away for a student exchange program in 4 days. And got charged on same day for upcoming month. I politely and humbly explained my situation, he said yeah the owner/supervisor can possibly give you a full or partial refund. He said he will cancel  but he DID NOT cancel it. 20th September: Went to see the supervisor this morning and expressed how troublesome it has been just to cancel a gym membership. Supervisor had no idea who worked on 18th and 19th. I asked her if its cancelled yet, supervisor did not tell and ignored my question. I tried to show the email I sent to cancel as told on 18th Sept, that too got ignored and brushed off. Furthermore, I brought up topic of partial refund as mentioned by person I talked to on 19th Sept. She said it is gym policy one month notice so no refund but it is cancelled now by her (FINALLY) and I will not be charged next month. I understand. When I referenced what I was told or promised by previous staff member, the supervisor said and I quote ""I don't believe it or you"". I was really shocked to hear that. Don't give misleading info to a customer about something that the other staff member claims is not possible. Plus the supervisor kept cutting me off repeatedly, very rude and non understanding towards a customer concern. Frustrating and really sad experience just cancelling a gym membership when moving away. Oh, and no reply to email so far. ",a year ago
577,Spartacus Gym,1.0,Lot of suffocation in basement no AC just fan and very weird staff.,2 months ago
578,Spartacus Gym,5.0,"Favorite gym in Vancouver! The owner is so friendly, the gym go-ers are as well! I love the ""old school"" style of the gym, makes such a difference when working out.",a year ago
579,Spartacus Gym,5.0,"Great people inside, has all the right machines and right number benches and squat racks. Old school feel. Come here if you want to WORK.",10 months ago
580,Spartacus Gym,1.0,Lack of Air space really very suffocating waste of money and time plus very rude owner.,2 months ago
581,Spartacus Gym,2.0,"I wouldn t say its the best but average , its kind of pricy. The machines are old, they have lots of cardios which i think its not necessary, they can add more machines instead. And there is no air conditioning which it makes it hard to work out in the summer , very humid!",a year ago
582,Spartacus Gym,5.0,"Place has a vibe of a home, like it's just comfortable and filled with regulars. Shout out to the morning faces that help me through each workout.",11 months ago
